date;city;Pandemic_severity_index
05/03/2018;Itapoá;
05/03/2018;Joaçaba;
06/03/2018;Florianópolis;
06/03/2018;Itajaí;
06/03/2018;Chapecó;
06/03/2018;Lages;
06/03/2018;Caçador;
06/03/2018;Araranguá;
06/03/2018;Indaial;
06/03/2018;Xanxerê;
06/03/2018;São Miguel do Oeste;
06/03/2018;Laguna;
06/03/2018;Curitibanos;
06/03/2018;Rio Negrinho;
06/03/2018;Campos Novos;
06/03/2018;Itapoá;
06/03/2018;Joaçaba;
07/03/2018;Florianópolis;
07/03/2018;Itajaí;
07/03/2018;Chapecó;
07/03/2018;Lages;
07/03/2018;Caçador;
07/03/2018;Araranguá;
07/03/2018;Indaial;
07/03/2018;Xanxerê;
07/03/2018;São Miguel do Oeste;
07/03/2018;Laguna;
07/03/2018;Curitibanos;
07/03/2018;Rio Negrinho;
07/03/2018;Campos Novos;
07/03/2018;Itapoá;
07/03/2018;Joaçaba;
08/03/2018;Florianópolis;
08/03/2018;Itajaí;
08/03/2018;Chapecó;
08/03/2018;Lages;
08/03/2018;Caçador;
08/03/2018;Araranguá;
08/03/2018;Indaial;
08/03/2018;Xanxerê;
08/03/2018;São Miguel do Oeste;
08/03/2018;Laguna;
08/03/2018;Curitibanos;
08/03/2018;Rio Negrinho;
08/03/2018;Campos Novos;
08/03/2018;Itapoá;
08/03/2018;Joaçaba;
09/03/2018;Florianópolis;
09/03/2018;Itajaí;
09/03/2018;Chapecó;
09/03/2018;Lages;
09/03/2018;Caçador;
09/03/2018;Araranguá;
09/03/2018;Indaial;
09/03/2018;Xanxerê;
09/03/2018;São Miguel do Oeste;
09/03/2018;Laguna;
09/03/2018;Curitibanos;
09/03/2018;Rio Negrinho;
09/03/2018;Campos Novos;
09/03/2018;Itapoá;
09/03/2018;Joaçaba;
10/03/2018;Florianópolis;
10/03/2018;Itajaí;
10/03/2018;Chapecó;
10/03/2018;Lages;
10/03/2018;Caçador;
10/03/2018;Araranguá;
10/03/2018;Indaial;
10/03/2018;Xanxerê;
10/03/2018;São Miguel do Oeste;
10/03/2018;Laguna;
10/03/2018;Curitibanos;
10/03/2018;Rio Negrinho;
10/03/2018;Campos Novos;
10/03/2018;Itapoá;
10/03/2018;Joaçaba;
11/03/2018;Florianópolis;
11/03/2018;Itajaí;
11/03/2018;Chapecó;
11/03/2018;Lages;
11/03/2018;Caçador;
11/03/2018;Araranguá;
11/03/2018;Indaial;
11/03/2018;Xanxerê;
11/03/2018;São Miguel do Oeste;
11/03/2018;Laguna;
11/03/2018;Curitibanos;
11/03/2018;Rio Negrinho;
11/03/2018;Campos Novos;
11/03/2018;Itapoá;
11/03/2018;Joaçaba;
12/03/2018;Florianópolis;
12/03/2018;Itajaí;
12/03/2018;Chapecó;
12/03/2018;Lages;
12/03/2018;Caçador;
12/03/2018;Araranguá;
12/03/2018;Indaial;
12/03/2018;Xanxerê;
12/03/2018;São Miguel do Oeste;
12/03/2018;Laguna;
12/03/2018;Curitibanos;
12/03/2018;Rio Negrinho;
12/03/2018;Campos Novos;
12/03/2018;Itapoá;
12/03/2018;Joaçaba;
13/03/2018;Florianópolis;
13/03/2018;Itajaí;
13/03/2018;Chapecó;
13/03/2018;Lages;
13/03/2018;Caçador;
13/03/2018;Araranguá;
13/03/2018;Indaial;
13/03/2018;Xanxerê;
13/03/2018;São Miguel do Oeste;
13/03/2018;Laguna;
13/03/2018;Curitibanos;
13/03/2018;Rio Negrinho;
13/03/2018;Campos Novos;
13/03/2018;Itapoá;
13/03/2018;Joaçaba;
14/03/2018;Florianópolis;
14/03/2018;Itajaí;
14/03/2018;Chapecó;
14/03/2018;Lages;
14/03/2018;Caçador;
14/03/2018;Araranguá;
14/03/2018;Indaial;
14/03/2018;Xanxerê;
14/03/2018;São Miguel do Oeste;
14/03/2018;Laguna;
14/03/2018;Curitibanos;
14/03/2018;Rio Negrinho;
14/03/2018;Campos Novos;
14/03/2018;Itapoá;
14/03/2018;Joaçaba;
15/03/2018;Florianópolis;
15/03/2018;Itajaí;
15/03/2018;Chapecó;
15/03/2018;Lages;
15/03/2018;Caçador;
15/03/2018;Araranguá;
15/03/2018;Indaial;
15/03/2018;Xanxerê;
15/03/2018;São Miguel do Oeste;
15/03/2018;Laguna;
15/03/2018;Curitibanos;
15/03/2018;Rio Negrinho;
15/03/2018;Campos Novos;
15/03/2018;Itapoá;
15/03/2018;Joaçaba;
16/03/2018;Florianópolis;
16/03/2018;Itajaí;
16/03/2018;Chapecó;
16/03/2018;Lages;
16/03/2018;Caçador;
16/03/2018;Araranguá;
16/03/2018;Indaial;
16/03/2018;Xanxerê;
16/03/2018;São Miguel do Oeste;
16/03/2018;Laguna;
16/03/2018;Curitibanos;
16/03/2018;Rio Negrinho;
16/03/2018;Campos Novos;
16/03/2018;Itapoá;
16/03/2018;Joaçaba;
17/03/2018;Florianópolis;
17/03/2018;Itajaí;
17/03/2018;Chapecó;
17/03/2018;Lages;
17/03/2018;Caçador;
17/03/2018;Araranguá;
17/03/2018;Indaial;
17/03/2018;Xanxerê;
17/03/2018;São Miguel do Oeste;
17/03/2018;Laguna;
17/03/2018;Curitibanos;
17/03/2018;Rio Negrinho;
17/03/2018;Campos Novos;
17/03/2018;Itapoá;
17/03/2018;Joaçaba;
18/03/2018;Florianópolis;
18/03/2018;Itajaí;
18/03/2018;Chapecó;
18/03/2018;Lages;
18/03/2018;Caçador;
18/03/2018;Araranguá;
18/03/2018;Indaial;
18/03/2018;Xanxerê;
18/03/2018;São Miguel do Oeste;
18/03/2018;Laguna;
18/03/2018;Curitibanos;
18/03/2018;Rio Negrinho;
18/03/2018;Campos Novos;
18/03/2018;Itapoá;
18/03/2018;Joaçaba;
19/03/2018;Florianópolis;
19/03/2018;Itajaí;
19/03/2018;Chapecó;
19/03/2018;Lages;
19/03/2018;Caçador;
19/03/2018;Araranguá;
19/03/2018;Indaial;
19/03/2018;Xanxerê;
19/03/2018;São Miguel do Oeste;
19/03/2018;Laguna;
19/03/2018;Curitibanos;
19/03/2018;Rio Negrinho;
19/03/2018;Campos Novos;
19/03/2018;Itapoá;
19/03/2018;Joaçaba;
20/03/2018;Florianópolis;
20/03/2018;Itajaí;
20/03/2018;Chapecó;
20/03/2018;Lages;
20/03/2018;Caçador;
20/03/2018;Araranguá;
20/03/2018;Indaial;
20/03/2018;Xanxerê;
20/03/2018;São Miguel do Oeste;
20/03/2018;Laguna;
20/03/2018;Curitibanos;
20/03/2018;Rio Negrinho;
20/03/2018;Campos Novos;
20/03/2018;Itapoá;
20/03/2018;Joaçaba;
21/03/2018;Florianópolis;
21/03/2018;Itajaí;
21/03/2018;Chapecó;
21/03/2018;Lages;
21/03/2018;Caçador;
21/03/2018;Araranguá;
21/03/2018;Indaial;
21/03/2018;Xanxerê;
21/03/2018;São Miguel do Oeste;
21/03/2018;Laguna;
21/03/2018;Curitibanos;
21/03/2018;Rio Negrinho;
21/03/2018;Campos Novos;
21/03/2018;Itapoá;
21/03/2018;Joaçaba;
22/03/2018;Florianópolis;
22/03/2018;Itajaí;
22/03/2018;Chapecó;
22/03/2018;Lages;
22/03/2018;Caçador;
22/03/2018;Araranguá;
22/03/2018;Indaial;
22/03/2018;Xanxerê;
22/03/2018;São Miguel do Oeste;
22/03/2018;Laguna;
22/03/2018;Curitibanos;
22/03/2018;Rio Negrinho;
22/03/2018;Campos Novos;
22/03/2018;Itapoá;
22/03/2018;Joaçaba;
23/03/2018;Florianópolis;
23/03/2018;Itajaí;
23/03/2018;Chapecó;
23/03/2018;Lages;
23/03/2018;Caçador;
23/03/2018;Araranguá;
23/03/2018;Indaial;
23/03/2018;Xanxerê;
23/03/2018;São Miguel do Oeste;
23/03/2018;Laguna;
23/03/2018;Curitibanos;
23/03/2018;Rio Negrinho;
23/03/2018;Campos Novos;
23/03/2018;Itapoá;
23/03/2018;Joaçaba;
24/03/2018;Florianópolis;
24/03/2018;Itajaí;
24/03/2018;Chapecó;
24/03/2018;Lages;
24/03/2018;Caçador;
24/03/2018;Araranguá;
24/03/2018;Indaial;
24/03/2018;Xanxerê;
24/03/2018;São Miguel do Oeste;
24/03/2018;Laguna;
24/03/2018;Curitibanos;
24/03/2018;Rio Negrinho;
24/03/2018;Campos Novos;
24/03/2018;Itapoá;
24/03/2018;Joaçaba;
25/03/2018;Florianópolis;
25/03/2018;Itajaí;
25/03/2018;Chapecó;
25/03/2018;Lages;
25/03/2018;Caçador;
25/03/2018;Araranguá;
25/03/2018;Indaial;
25/03/2018;Xanxerê;
25/03/2018;São Miguel do Oeste;
25/03/2018;Laguna;
25/03/2018;Curitibanos;
25/03/2018;Rio Negrinho;
25/03/2018;Campos Novos;
25/03/2018;Itapoá;
25/03/2018;Joaçaba;
26/03/2018;Florianópolis;
26/03/2018;Itajaí;
26/03/2018;Chapecó;
26/03/2018;Lages;
26/03/2018;Caçador;
26/03/2018;Araranguá;
26/03/2018;Indaial;
26/03/2018;Xanxerê;
26/03/2018;São Miguel do Oeste;
26/03/2018;Laguna;
26/03/2018;Curitibanos;
26/03/2018;Rio Negrinho;
26/03/2018;Campos Novos;
26/03/2018;Itapoá;
26/03/2018;Joaçaba;
27/03/2018;Florianópolis;
27/03/2018;Itajaí;
27/03/2018;Chapecó;
27/03/2018;Lages;
27/03/2018;Caçador;
27/03/2018;Araranguá;
27/03/2018;Indaial;
27/03/2018;Xanxerê;
27/03/2018;São Miguel do Oeste;
27/03/2018;Laguna;
27/03/2018;Curitibanos;
27/03/2018;Rio Negrinho;
27/03/2018;Campos Novos;
27/03/2018;Itapoá;
27/03/2018;Joaçaba;
28/03/2018;Florianópolis;
28/03/2018;Itajaí;
28/03/2018;Chapecó;
28/03/2018;Lages;
28/03/2018;Caçador;
28/03/2018;Araranguá;
28/03/2018;Indaial;
28/03/2018;Xanxerê;
28/03/2018;São Miguel do Oeste;
28/03/2018;Laguna;
28/03/2018;Curitibanos;
28/03/2018;Rio Negrinho;
28/03/2018;Campos Novos;
28/03/2018;Itapoá;
28/03/2018;Joaçaba;
29/03/2018;Florianópolis;
29/03/2018;Itajaí;
29/03/2018;Chapecó;
29/03/2018;Lages;
29/03/2018;Caçador;
29/03/2018;Araranguá;
29/03/2018;Indaial;
29/03/2018;Xanxerê;
29/03/2018;São Miguel do Oeste;
29/03/2018;Laguna;
29/03/2018;Curitibanos;
29/03/2018;Rio Negrinho;
29/03/2018;Campos Novos;
29/03/2018;Itapoá;
29/03/2018;Joaçaba;
30/03/2018;Florianópolis;
30/03/2018;Itajaí;
30/03/2018;Chapecó;
30/03/2018;Lages;
30/03/2018;Caçador;
30/03/2018;Araranguá;
30/03/2018;Indaial;
30/03/2018;Xanxerê;
30/03/2018;São Miguel do Oeste;
30/03/2018;Laguna;
30/03/2018;Curitibanos;
30/03/2018;Rio Negrinho;
30/03/2018;Campos Novos;
30/03/2018;Itapoá;
30/03/2018;Joaçaba;
31/03/2018;Florianópolis;
31/03/2018;Itajaí;
31/03/2018;Chapecó;
31/03/2018;Lages;
31/03/2018;Caçador;
31/03/2018;Araranguá;
31/03/2018;Indaial;
31/03/2018;Xanxerê;
31/03/2018;São Miguel do Oeste;
31/03/2018;Laguna;
31/03/2018;Curitibanos;
31/03/2018;Rio Negrinho;
31/03/2018;Campos Novos;
31/03/2018;Itapoá;
31/03/2018;Joaçaba;
01/04/2018;Florianópolis;
01/04/2018;Itajaí;
01/04/2018;Chapecó;
01/04/2018;Lages;
01/04/2018;Caçador;
01/04/2018;Araranguá;
01/04/2018;Indaial;
01/04/2018;Xanxerê;
01/04/2018;São Miguel do Oeste;
01/04/2018;Laguna;
01/04/2018;Curitibanos;
01/04/2018;Rio Negrinho;
01/04/2018;Campos Novos;
01/04/2018;Itapoá;
01/04/2018;Joaçaba;
02/04/2018;Florianópolis;
02/04/2018;Itajaí;
02/04/2018;Chapecó;
02/04/2018;Lages;
02/04/2018;Caçador;
02/04/2018;Araranguá;
02/04/2018;Indaial;
02/04/2018;Xanxerê;
02/04/2018;São Miguel do Oeste;
02/04/2018;Laguna;
02/04/2018;Curitibanos;
02/04/2018;Rio Negrinho;
02/04/2018;Campos Novos;
02/04/2018;Itapoá;
02/04/2018;Joaçaba;
03/04/2018;Florianópolis;
03/04/2018;Itajaí;
03/04/2018;Chapecó;
03/04/2018;Lages;
03/04/2018;Caçador;
03/04/2018;Araranguá;
03/04/2018;Indaial;
03/04/2018;Xanxerê;
03/04/2018;São Miguel do Oeste;
03/04/2018;Laguna;
03/04/2018;Curitibanos;
03/04/2018;Rio Negrinho;
03/04/2018;Campos Novos;
03/04/2018;Itapoá;
03/04/2018;Joaçaba;
04/04/2018;Florianópolis;
04/04/2018;Itajaí;
04/04/2018;Chapecó;
04/04/2018;Lages;
04/04/2018;Caçador;
04/04/2018;Araranguá;
04/04/2018;Indaial;
04/04/2018;Xanxerê;
04/04/2018;São Miguel do Oeste;
04/04/2018;Laguna;
04/04/2018;Curitibanos;
04/04/2018;Rio Negrinho;
04/04/2018;Campos Novos;
04/04/2018;Itapoá;
04/04/2018;Joaçaba;
05/04/2018;Florianópolis;
05/04/2018;Itajaí;
05/04/2018;Chapecó;
05/04/2018;Lages;
05/04/2018;Caçador;
05/04/2018;Araranguá;
05/04/2018;Indaial;
05/04/2018;Xanxerê;
05/04/2018;São Miguel do Oeste;
05/04/2018;Laguna;
05/04/2018;Curitibanos;
05/04/2018;Rio Negrinho;
05/04/2018;Campos Novos;
05/04/2018;Itapoá;
05/04/2018;Joaçaba;
06/04/2018;Florianópolis;
06/04/2018;Itajaí;
06/04/2018;Chapecó;
06/04/2018;Lages;
06/04/2018;Caçador;
06/04/2018;Araranguá;
06/04/2018;Indaial;
06/04/2018;Xanxerê;
06/04/2018;São Miguel do Oeste;
06/04/2018;Laguna;
06/04/2018;Curitibanos;
06/04/2018;Rio Negrinho;
06/04/2018;Campos Novos;
06/04/2018;Itapoá;
06/04/2018;Joaçaba;
07/04/2018;Florianópolis;
07/04/2018;Itajaí;
07/04/2018;Chapecó;
07/04/2018;Lages;
07/04/2018;Caçador;
07/04/2018;Araranguá;
07/04/2018;Indaial;
07/04/2018;Xanxerê;
07/04/2018;São Miguel do Oeste;
07/04/2018;Laguna;
07/04/2018;Curitibanos;
07/04/2018;Rio Negrinho;
07/04/2018;Campos Novos;
07/04/2018;Itapoá;
07/04/2018;Joaçaba;
08/04/2018;Florianópolis;
08/04/2018;Itajaí;
08/04/2018;Chapecó;
08/04/2018;Lages;
08/04/2018;Caçador;
08/04/2018;Araranguá;
08/04/2018;Indaial;
08/04/2018;Xanxerê;
08/04/2018;São Miguel do Oeste;
08/04/2018;Laguna;
08/04/2018;Curitibanos;
08/04/2018;Rio Negrinho;
08/04/2018;Campos Novos;
08/04/2018;Itapoá;
08/04/2018;Joaçaba;
09/04/2018;Florianópolis;
09/04/2018;Itajaí;
09/04/2018;Chapecó;
09/04/2018;Lages;
09/04/2018;Caçador;
09/04/2018;Araranguá;
09/04/2018;Indaial;
09/04/2018;Xanxerê;
09/04/2018;São Miguel do Oeste;
09/04/2018;Laguna;
09/04/2018;Curitibanos;
09/04/2018;Rio Negrinho;
09/04/2018;Campos Novos;
09/04/2018;Itapoá;
09/04/2018;Joaçaba;
10/04/2018;Florianópolis;
10/04/2018;Itajaí;
10/04/2018;Chapecó;
10/04/2018;Lages;
10/04/2018;Caçador;
10/04/2018;Araranguá;
10/04/2018;Indaial;
10/04/2018;Xanxerê;
10/04/2018;São Miguel do Oeste;
10/04/2018;Laguna;
10/04/2018;Curitibanos;
10/04/2018;Rio Negrinho;
10/04/2018;Campos Novos;
10/04/2018;Itapoá;
10/04/2018;Joaçaba;
11/04/2018;Florianópolis;
11/04/2018;Itajaí;
11/04/2018;Chapecó;
11/04/2018;Lages;
11/04/2018;Caçador;
11/04/2018;Araranguá;
11/04/2018;Indaial;
11/04/2018;Xanxerê;
11/04/2018;São Miguel do Oeste;
11/04/2018;Laguna;
11/04/2018;Curitibanos;
11/04/2018;Rio Negrinho;
11/04/2018;Campos Novos;
11/04/2018;Itapoá;
11/04/2018;Joaçaba;
12/04/2018;Florianópolis;
12/04/2018;Itajaí;
12/04/2018;Chapecó;
12/04/2018;Lages;
12/04/2018;Caçador;
12/04/2018;Araranguá;
12/04/2018;Indaial;
12/04/2018;Xanxerê;
12/04/2018;São Miguel do Oeste;
12/04/2018;Laguna;
12/04/2018;Curitibanos;
12/04/2018;Rio Negrinho;
12/04/2018;Campos Novos;
12/04/2018;Itapoá;
12/04/2018;Joaçaba;
13/04/2018;Florianópolis;
13/04/2018;Itajaí;
13/04/2018;Chapecó;
13/04/2018;Lages;
13/04/2018;Caçador;
13/04/2018;Araranguá;
13/04/2018;Indaial;
13/04/2018;Xanxerê;
13/04/2018;São Miguel do Oeste;
13/04/2018;Laguna;
13/04/2018;Curitibanos;
13/04/2018;Rio Negrinho;
13/04/2018;Campos Novos;
13/04/2018;Itapoá;
13/04/2018;Joaçaba;
14/04/2018;Florianópolis;
14/04/2018;Itajaí;
14/04/2018;Chapecó;
14/04/2018;Lages;
14/04/2018;Caçador;
14/04/2018;Araranguá;
14/04/2018;Indaial;
14/04/2018;Xanxerê;
14/04/2018;São Miguel do Oeste;
14/04/2018;Laguna;
14/04/2018;Curitibanos;
14/04/2018;Rio Negrinho;
14/04/2018;Campos Novos;
14/04/2018;Itapoá;
14/04/2018;Joaçaba;
15/04/2018;Florianópolis;
15/04/2018;Itajaí;
15/04/2018;Chapecó;
15/04/2018;Lages;
15/04/2018;Caçador;
15/04/2018;Araranguá;
15/04/2018;Indaial;
15/04/2018;Xanxerê;
15/04/2018;São Miguel do Oeste;
15/04/2018;Laguna;
15/04/2018;Curitibanos;
15/04/2018;Rio Negrinho;
15/04/2018;Campos Novos;
15/04/2018;Itapoá;
15/04/2018;Joaçaba;
16/04/2018;Florianópolis;
16/04/2018;Itajaí;
16/04/2018;Chapecó;
16/04/2018;Lages;
16/04/2018;Caçador;
16/04/2018;Araranguá;
16/04/2018;Indaial;
16/04/2018;Xanxerê;
16/04/2018;São Miguel do Oeste;
16/04/2018;Laguna;
16/04/2018;Curitibanos;
16/04/2018;Rio Negrinho;
16/04/2018;Campos Novos;
16/04/2018;Itapoá;
16/04/2018;Joaçaba;
17/04/2018;Florianópolis;
17/04/2018;Itajaí;
17/04/2018;Chapecó;
17/04/2018;Lages;
17/04/2018;Caçador;
17/04/2018;Araranguá;
17/04/2018;Indaial;
17/04/2018;Xanxerê;
17/04/2018;São Miguel do Oeste;
17/04/2018;Laguna;
17/04/2018;Curitibanos;
17/04/2018;Rio Negrinho;
17/04/2018;Campos Novos;
17/04/2018;Itapoá;
17/04/2018;Joaçaba;
18/04/2018;Florianópolis;
18/04/2018;Itajaí;
18/04/2018;Chapecó;
18/04/2018;Lages;
18/04/2018;Caçador;
18/04/2018;Araranguá;
18/04/2018;Indaial;
18/04/2018;Xanxerê;
18/04/2018;São Miguel do Oeste;
18/04/2018;Laguna;
18/04/2018;Curitibanos;
18/04/2018;Rio Negrinho;
18/04/2018;Campos Novos;
18/04/2018;Itapoá;
18/04/2018;Joaçaba;
19/04/2018;Florianópolis;
19/04/2018;Itajaí;
19/04/2018;Chapecó;
19/04/2018;Lages;
19/04/2018;Caçador;
19/04/2018;Araranguá;
19/04/2018;Indaial;
19/04/2018;Xanxerê;
19/04/2018;São Miguel do Oeste;
19/04/2018;Laguna;
19/04/2018;Curitibanos;
19/04/2018;Rio Negrinho;
19/04/2018;Campos Novos;
19/04/2018;Itapoá;
19/04/2018;Joaçaba;
20/04/2018;Florianópolis;
20/04/2018;Itajaí;
20/04/2018;Chapecó;
20/04/2018;Lages;
20/04/2018;Caçador;
20/04/2018;Araranguá;
20/04/2018;Indaial;
20/04/2018;Xanxerê;
20/04/2018;São Miguel do Oeste;
20/04/2018;Laguna;
20/04/2018;Curitibanos;
20/04/2018;Rio Negrinho;
20/04/2018;Campos Novos;
20/04/2018;Itapoá;
20/04/2018;Joaçaba;
21/04/2018;Florianópolis;
21/04/2018;Itajaí;
21/04/2018;Chapecó;
21/04/2018;Lages;
21/04/2018;Caçador;
21/04/2018;Araranguá;
21/04/2018;Indaial;
21/04/2018;Xanxerê;
21/04/2018;São Miguel do Oeste;
21/04/2018;Laguna;
21/04/2018;Curitibanos;
21/04/2018;Rio Negrinho;
21/04/2018;Campos Novos;
21/04/2018;Itapoá;
21/04/2018;Joaçaba;
22/04/2018;Florianópolis;
22/04/2018;Itajaí;
22/04/2018;Chapecó;
22/04/2018;Lages;
22/04/2018;Caçador;
22/04/2018;Araranguá;
22/04/2018;Indaial;
22/04/2018;Xanxerê;
22/04/2018;São Miguel do Oeste;
22/04/2018;Laguna;
22/04/2018;Curitibanos;
22/04/2018;Rio Negrinho;
22/04/2018;Campos Novos;
22/04/2018;Itapoá;
22/04/2018;Joaçaba;
23/04/2018;Florianópolis;
23/04/2018;Itajaí;
23/04/2018;Chapecó;
23/04/2018;Lages;
23/04/2018;Caçador;
23/04/2018;Araranguá;
23/04/2018;Indaial;
23/04/2018;Xanxerê;
23/04/2018;São Miguel do Oeste;
23/04/2018;Laguna;
23/04/2018;Curitibanos;
23/04/2018;Rio Negrinho;
23/04/2018;Campos Novos;
23/04/2018;Itapoá;
23/04/2018;Joaçaba;
24/04/2018;Florianópolis;
24/04/2018;Itajaí;
24/04/2018;Chapecó;
24/04/2018;Lages;
24/04/2018;Caçador;
24/04/2018;Araranguá;
24/04/2018;Indaial;
24/04/2018;Xanxerê;
24/04/2018;São Miguel do Oeste;
24/04/2018;Laguna;
24/04/2018;Curitibanos;
24/04/2018;Rio Negrinho;
24/04/2018;Campos Novos;
24/04/2018;Itapoá;
24/04/2018;Joaçaba;
25/04/2018;Florianópolis;
25/04/2018;Itajaí;
25/04/2018;Chapecó;
25/04/2018;Lages;
25/04/2018;Caçador;
25/04/2018;Araranguá;
25/04/2018;Indaial;
25/04/2018;Xanxerê;
25/04/2018;São Miguel do Oeste;
25/04/2018;Laguna;
25/04/2018;Curitibanos;
25/04/2018;Rio Negrinho;
25/04/2018;Campos Novos;
25/04/2018;Itapoá;
25/04/2018;Joaçaba;
26/04/2018;Florianópolis;
26/04/2018;Itajaí;
26/04/2018;Chapecó;
26/04/2018;Lages;
26/04/2018;Caçador;
26/04/2018;Araranguá;
26/04/2018;Indaial;
26/04/2018;Xanxerê;
26/04/2018;São Miguel do Oeste;
26/04/2018;Laguna;
26/04/2018;Curitibanos;
26/04/2018;Rio Negrinho;
26/04/2018;Campos Novos;
26/04/2018;Itapoá;
26/04/2018;Joaçaba;
27/04/2018;Florianópolis;
27/04/2018;Itajaí;
27/04/2018;Chapecó;
27/04/2018;Lages;
27/04/2018;Caçador;
27/04/2018;Araranguá;
27/04/2018;Indaial;
27/04/2018;Xanxerê;
27/04/2018;São Miguel do Oeste;
27/04/2018;Laguna;
27/04/2018;Curitibanos;
27/04/2018;Rio Negrinho;
27/04/2018;Campos Novos;
27/04/2018;Itapoá;
27/04/2018;Joaçaba;
28/04/2018;Florianópolis;
28/04/2018;Itajaí;
28/04/2018;Chapecó;
28/04/2018;Lages;
28/04/2018;Caçador;
28/04/2018;Araranguá;
28/04/2018;Indaial;
28/04/2018;Xanxerê;
28/04/2018;São Miguel do Oeste;
28/04/2018;Laguna;
28/04/2018;Curitibanos;
28/04/2018;Rio Negrinho;
28/04/2018;Campos Novos;
28/04/2018;Itapoá;
28/04/2018;Joaçaba;
29/04/2018;Florianópolis;
29/04/2018;Itajaí;
29/04/2018;Chapecó;
29/04/2018;Lages;
29/04/2018;Caçador;
29/04/2018;Araranguá;
29/04/2018;Indaial;
29/04/2018;Xanxerê;
29/04/2018;São Miguel do Oeste;
29/04/2018;Laguna;
29/04/2018;Curitibanos;
29/04/2018;Rio Negrinho;
29/04/2018;Campos Novos;
29/04/2018;Itapoá;
29/04/2018;Joaçaba;
30/04/2018;Florianópolis;
30/04/2018;Itajaí;
30/04/2018;Chapecó;
30/04/2018;Lages;
30/04/2018;Caçador;
30/04/2018;Araranguá;
30/04/2018;Indaial;
30/04/2018;Xanxerê;
30/04/2018;São Miguel do Oeste;
30/04/2018;Laguna;
30/04/2018;Curitibanos;
30/04/2018;Rio Negrinho;
30/04/2018;Campos Novos;
30/04/2018;Itapoá;
30/04/2018;Joaçaba;
01/05/2018;Florianópolis;
01/05/2018;Itajaí;
01/05/2018;Chapecó;
01/05/2018;Lages;
01/05/2018;Caçador;
01/05/2018;Araranguá;
01/05/2018;Indaial;
01/05/2018;Xanxerê;
01/05/2018;São Miguel do Oeste;
01/05/2018;Laguna;
01/05/2018;Curitibanos;
01/05/2018;Rio Negrinho;
01/05/2018;Campos Novos;
01/05/2018;Itapoá;
01/05/2018;Joaçaba;
02/05/2018;Florianópolis;
02/05/2018;Itajaí;
02/05/2018;Chapecó;
02/05/2018;Lages;
02/05/2018;Caçador;
02/05/2018;Araranguá;
02/05/2018;Indaial;
02/05/2018;Xanxerê;
02/05/2018;São Miguel do Oeste;
02/05/2018;Laguna;
02/05/2018;Curitibanos;
02/05/2018;Rio Negrinho;
02/05/2018;Campos Novos;
02/05/2018;Itapoá;
02/05/2018;Joaçaba;
03/05/2018;Florianópolis;
03/05/2018;Itajaí;
03/05/2018;Chapecó;
03/05/2018;Lages;
03/05/2018;Caçador;
03/05/2018;Araranguá;
03/05/2018;Indaial;
03/05/2018;Xanxerê;
03/05/2018;São Miguel do Oeste;
03/05/2018;Laguna;
03/05/2018;Curitibanos;
03/05/2018;Rio Negrinho;
03/05/2018;Campos Novos;
03/05/2018;Itapoá;
03/05/2018;Joaçaba;
04/05/2018;Florianópolis;
04/05/2018;Itajaí;
04/05/2018;Chapecó;
04/05/2018;Lages;
04/05/2018;Caçador;
04/05/2018;Araranguá;
04/05/2018;Indaial;
04/05/2018;Xanxerê;
04/05/2018;São Miguel do Oeste;
04/05/2018;Laguna;
04/05/2018;Curitibanos;
04/05/2018;Rio Negrinho;
04/05/2018;Campos Novos;
04/05/2018;Itapoá;
04/05/2018;Joaçaba;
05/05/2018;Florianópolis;
05/05/2018;Itajaí;
05/05/2018;Chapecó;
05/05/2018;Lages;
05/05/2018;Caçador;
05/05/2018;Araranguá;
05/05/2018;Indaial;
05/05/2018;Xanxerê;
05/05/2018;São Miguel do Oeste;
05/05/2018;Laguna;
05/05/2018;Curitibanos;
05/05/2018;Rio Negrinho;
05/05/2018;Campos Novos;
05/05/2018;Itapoá;
05/05/2018;Joaçaba;
06/05/2018;Florianópolis;
06/05/2018;Itajaí;
06/05/2018;Chapecó;
06/05/2018;Lages;
06/05/2018;Caçador;
06/05/2018;Araranguá;
06/05/2018;Indaial;
06/05/2018;Xanxerê;
06/05/2018;São Miguel do Oeste;
06/05/2018;Laguna;
06/05/2018;Curitibanos;
06/05/2018;Rio Negrinho;
06/05/2018;Campos Novos;
06/05/2018;Itapoá;
06/05/2018;Joaçaba;
07/05/2018;Florianópolis;
07/05/2018;Itajaí;
07/05/2018;Chapecó;
07/05/2018;Lages;
07/05/2018;Caçador;
07/05/2018;Araranguá;
07/05/2018;Indaial;
07/05/2018;Xanxerê;
07/05/2018;São Miguel do Oeste;
07/05/2018;Laguna;
07/05/2018;Curitibanos;
07/05/2018;Rio Negrinho;
07/05/2018;Campos Novos;
07/05/2018;Itapoá;
07/05/2018;Joaçaba;
08/05/2018;Florianópolis;
08/05/2018;Itajaí;
08/05/2018;Chapecó;
08/05/2018;Lages;
08/05/2018;Caçador;
08/05/2018;Araranguá;
08/05/2018;Indaial;
08/05/2018;Xanxerê;
08/05/2018;São Miguel do Oeste;
08/05/2018;Laguna;
08/05/2018;Curitibanos;
08/05/2018;Rio Negrinho;
08/05/2018;Campos Novos;
08/05/2018;Itapoá;
08/05/2018;Joaçaba;
