"city","episode_id","start_date","end_date","duration_days","n_panic_days","peak_PBB","mean_PBB","is_extreme","year","is_pandemic","is_climate","is_geopol","crisis_type"
"Curitibanos",84,2022-05-30,2022-05-31,2,2,5.2338755123986,3.64138365090134,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",85,2022-06-17,2022-06-17,1,1,2.07232120560933,2.07232120560933,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",86,2022-06-30,2022-06-30,1,1,5.42942698293249,5.42942698293249,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",87,2022-07-28,2022-07-28,1,1,2.83322154576199,2.83322154576199,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",88,2022-09-08,2022-09-08,1,1,3.58195458117155,3.58195458117155,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",89,2022-09-16,2022-09-16,1,1,4.08813736857066,4.08813736857066,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",90,2022-09-30,2022-09-30,1,1,2.33213774662639,2.33213774662639,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",91,2022-10-29,2022-10-29,1,1,2.94100621973842,2.94100621973842,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",92,2022-11-17,2022-11-17,1,1,3.51515283124286,3.51515283124286,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",93,2022-11-25,2022-11-25,1,1,2.61901010311252,2.61901010311252,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",94,2022-12-31,2022-12-31,1,1,2.29171008065528,2.29171008065528,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",95,2023-01-13,2023-01-16,4,2,2.85134014672715,2.58571096230663,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",96,2023-02-27,2023-03-02,4,3,5.22647781824385,3.4083667473347,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",97,2023-03-31,2023-03-31,1,1,4.4942272663225,4.4942272663225,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",98,2023-04-08,2023-04-08,1,1,3.50201030219842,3.50201030219842,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",99,2023-04-17,2023-04-17,1,1,2.6298646010446,2.6298646010446,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",100,2023-04-29,2023-04-29,1,1,4.54468850426324,4.54468850426324,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",101,2023-07-31,2023-07-31,1,1,2.42215710127775,2.42215710127775,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",102,2023-09-01,2023-09-01,1,1,4.07125747774631,4.07125747774631,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Curitibanos",103,2025-01-03,2025-01-06,4,2,3.04794033728855,3.03645824471177,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",1,2018-03-29,2018-03-29,1,1,3.72995315866327,3.72995315866327,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",2,2018-11-23,2018-11-23,1,1,4.42317311190151,4.42317311190151,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",3,2018-12-21,2018-12-24,4,4,3.55965434030838,2.97011616778911,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",4,2018-12-28,2018-12-31,4,4,3.37032306578686,2.7465197527539,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",5,2019-06-14,2019-06-14,1,1,4.52159322432428,4.52159322432428,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",6,2019-07-06,2019-07-06,1,1,2.59155581923608,2.59155581923608,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",7,2019-11-05,2019-11-05,1,1,4.52426265627141,4.52426265627141,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",8,2019-11-29,2019-11-30,2,2,4.3755949043082,3.35669206429466,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",9,2019-12-22,2019-12-31,10,7,4.06333096978139,3.01310891628988,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",10,2020-03-15,2020-03-18,4,4,4.48696797299811,3.44215504021763,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",11,2020-04-01,2020-04-01,1,1,2.96028130134778,2.96028130134778,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",12,2020-08-07,2020-08-07,1,1,2.01252571876298,2.01252571876298,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",13,2020-10-07,2020-10-07,1,1,4.04959258821231,4.04959258821231,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",14,2020-10-16,2020-10-19,4,2,5.83334155987323,5.23797752578416,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",15,2020-11-12,2020-11-12,1,1,3.87061014884041,3.87061014884041,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",16,2020-11-27,2020-11-28,2,2,4.77961277150534,3.6063451845561,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",17,2020-12-21,2020-12-24,4,4,3.89511334159015,3.45570620127092,1,2020,TRUE,TRUE,FALSE,"Climate"
"Florianópolis",18,2020-12-29,2020-12-31,3,3,4.09430494588756,3.32260969488438,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",19,2021-04-01,2021-04-01,1,1,2.92716744568508,2.92716744568508,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",20,2021-06-20,2021-06-23,4,2,3.74131082878396,3.61042596856313,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",21,2021-09-04,2021-09-04,1,1,2.04395923636675,2.04395923636675,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",22,2021-09-09,2021-09-09,1,1,2.91933948059243,2.91933948059243,0,2021,TRUE,FALSE,TRUE,"Geopolitical"
"Florianópolis",23,2021-11-24,2021-11-28,5,5,5.10012266195463,3.31129545292539,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",24,2021-12-20,2021-12-24,5,5,4.08220452106083,3.15131156213215,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",25,2021-12-28,2021-12-31,4,4,4.14223018036526,3.01323226146213,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",26,2022-01-10,2022-01-11,2,2,5.8436120000681,5.78336373051155,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",27,2022-02-19,2022-02-19,1,1,4.35513089459016,4.35513089459016,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Florianópolis",28,2022-04-12,2022-04-12,1,1,2.02838077056655,2.02838077056655,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",29,2022-05-05,2022-05-05,1,1,5.39878077791151,5.39878077791151,1,2022,FALSE,TRUE,FALSE,"Climate"
"Florianópolis",30,2022-05-30,2022-05-31,2,2,6.02069631421392,5.61120045838978,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",31,2022-07-19,2022-07-19,1,1,6.38773099479244,6.38773099479244,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",32,2022-09-21,2022-09-21,1,1,2.10858541616704,2.10858541616704,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",33,2022-09-26,2022-09-26,1,1,2.05059555535149,2.05059555535149,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",34,2022-11-23,2022-11-25,3,2,3.27320816793877,3.04998464282897,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",35,2022-12-21,2022-12-23,3,3,3.1528754838432,2.76574230836936,1,2022,FALSE,TRUE,FALSE,"Climate"
"Florianópolis",36,2022-12-28,2022-12-30,3,3,3.29342404804854,2.48359443568701,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",37,2023-03-15,2023-03-15,1,1,2.79926955875351,2.79926955875351,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",38,2023-05-06,2023-05-06,1,1,4.26689618036197,4.26689618036197,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",39,2023-07-01,2023-07-01,1,1,2.08159185570379,2.08159185570379,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",40,2023-07-18,2023-07-18,1,1,2.12864881540373,2.12864881540373,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",41,2023-07-23,2023-07-23,1,1,3.65959953845699,3.65959953845699,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",42,2023-08-05,2023-08-05,1,1,2.01819521545581,2.01819521545581,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",43,2023-11-22,2023-11-26,5,3,4.50901962682865,3.47332493925365,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",44,2023-12-20,2023-12-24,5,5,2.28464457285126,2.16602461736412,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",45,2023-12-28,2023-12-31,4,4,2.72367471227304,2.43396608266953,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",46,2024-01-11,2024-01-11,1,1,6.01031848667142,6.01031848667142,1,2024,FALSE,TRUE,FALSE,"Climate"
"Florianópolis",47,2024-02-28,2024-02-28,1,1,5.04540317028538,5.04540317028538,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",48,2024-11-27,2024-12-01,5,4,5.6944801379048,3.38511592542745,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",49,2024-12-22,2024-12-24,3,3,3.0322816350212,2.42184284829165,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",50,2024-12-30,2024-12-31,2,2,4.29677773904912,3.30107697206352,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",51,2025-04-01,2025-04-01,1,1,6.78527846853425,6.78527846853425,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",52,2025-08-04,2025-08-04,1,1,2.20219484369754,2.20219484369754,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",53,2025-08-27,2025-08-27,1,1,2.19797276310078,2.19797276310078,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",54,2025-11-28,2025-11-28,1,1,4.47492612219151,4.47492612219151,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",55,2025-12-19,2025-12-19,1,1,2.42859379388504,2.42859379388504,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Florianópolis",56,2025-12-30,2025-12-30,1,1,2.44908023539223,2.44908023539223,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",1,2018-09-12,2018-09-12,1,1,2.12512001612804,2.12512001612804,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",2,2018-11-23,2018-11-23,1,1,3.32779777655102,3.32779777655102,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",3,2018-12-21,2018-12-24,4,4,2.89480535023922,2.4602491104959,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",4,2019-06-29,2019-06-29,1,1,2.14483465114699,2.14483465114699,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",5,2019-07-06,2019-07-06,1,1,2.24638559870927,2.24638559870927,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",6,2019-08-31,2019-08-31,1,1,2.10164961063437,2.10164961063437,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",7,2019-09-07,2019-09-07,1,1,2.35048459824607,2.35048459824607,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",8,2019-11-29,2019-11-30,2,2,3.64679805543729,3.55088764595718,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",9,2019-12-23,2019-12-24,2,2,2.95927453659235,2.80044973585531,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",10,2020-01-25,2020-01-25,1,1,2.19959038352116,2.19959038352116,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",11,2020-02-08,2020-02-08,1,1,2.59025521890078,2.59025521890078,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",12,2020-02-29,2020-02-29,1,1,2.13621585507781,2.13621585507781,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",13,2020-03-06,2020-03-07,2,2,4.38116291849696,3.47841372016732,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",14,2020-03-17,2020-03-18,2,2,3.63752987985998,3.05742277174499,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",15,2020-05-09,2020-05-09,1,1,2.49964425105913,2.49964425105913,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",16,2020-06-06,2020-06-06,1,1,2.41493394340394,2.41493394340394,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",17,2020-07-13,2020-07-13,1,1,2.43993407314566,2.43993407314566,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",18,2020-08-01,2020-08-01,1,1,2.67440426060204,2.67440426060204,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",19,2020-08-07,2020-08-08,2,2,3.3841300277424,2.76866062084887,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",20,2020-08-15,2020-08-15,1,1,2.44499218227832,2.44499218227832,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",21,2020-09-05,2020-09-05,1,1,3.8284320080912,3.8284320080912,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",22,2020-10-03,2020-10-03,1,1,2.13652764763787,2.13652764763787,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",23,2020-10-10,2020-10-10,1,1,2.27859722914464,2.27859722914464,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",24,2020-11-07,2020-11-07,1,1,2.23480696117944,2.23480696117944,0,2020,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",25,2020-11-27,2020-11-28,2,2,2.45475466189659,2.44763801097997,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",26,2020-12-19,2020-12-24,6,5,3.29986565073608,2.64623420178986,1,2020,TRUE,TRUE,FALSE,"Climate"
"Indaial",27,2021-02-06,2021-02-06,1,1,2.62234450385391,2.62234450385391,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",28,2021-05-08,2021-05-08,1,1,2.94828235329807,2.94828235329807,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",29,2021-06-09,2021-06-12,4,2,5.53702544138037,3.85715829707788,1,2021,TRUE,TRUE,FALSE,"Climate"
"Indaial",30,2021-06-20,2021-06-20,1,1,6.69964556874031,6.69964556874031,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",31,2021-06-26,2021-06-26,1,1,2.08334916728621,2.08334916728621,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",32,2021-06-30,2021-07-03,4,2,4.13730280102807,3.29636462924051,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",33,2021-08-07,2021-08-07,1,1,2.88196401638453,2.88196401638453,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",34,2021-08-25,2021-09-04,11,6,4.01903635398176,3.09186296159579,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",35,2021-09-15,2021-09-18,4,2,2.56633140847589,2.32637517199952,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",36,2021-10-02,2021-10-02,1,1,3.30208746871386,3.30208746871386,1,2021,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",37,2021-10-09,2021-10-09,1,1,2.78651295320112,2.78651295320112,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",38,2021-11-06,2021-11-06,1,1,3.52580627985666,3.52580627985666,1,2021,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",39,2021-11-26,2021-11-27,2,2,2.93428460404903,2.5631660391947,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",40,2021-12-04,2021-12-04,1,1,2.49240317096259,2.49240317096259,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",41,2021-12-18,2021-12-24,7,6,4.2319343011364,3.18638275263022,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",42,2021-12-30,2021-12-30,1,1,2.69885306971779,2.69885306971779,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",43,2022-01-08,2022-01-08,1,1,2.23763168899206,2.23763168899206,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",44,2022-01-26,2022-01-26,1,1,2.02845072378783,2.02845072378783,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",45,2022-02-01,2022-02-01,1,1,2.1284684470622,2.1284684470622,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",46,2022-02-05,2022-02-05,1,1,3.54323493231354,3.54323493231354,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",47,2022-02-26,2022-02-28,3,2,2.38177343713514,2.23674914583292,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",48,2022-03-05,2022-03-05,1,1,4.02323229156016,4.02323229156016,1,2022,TRUE,FALSE,FALSE,"Pandemic"
"Indaial",49,2022-04-02,2022-04-02,1,1,2.29344262291006,2.29344262291006,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",50,2022-04-09,2022-04-09,1,1,2.72567078202152,2.72567078202152,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",51,2022-04-14,2022-04-16,3,2,2.44707992407089,2.25222314248705,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",52,2022-04-29,2022-04-30,2,2,2.29527200074026,2.17949643919359,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",53,2022-05-07,2022-05-07,1,1,3.71522185613698,3.71522185613698,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",54,2022-06-04,2022-06-04,1,1,2.89873207797998,2.89873207797998,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",55,2022-06-10,2022-06-10,1,1,2.10610157122443,2.10610157122443,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",56,2022-08-04,2022-08-06,3,2,2.36517656905153,2.21321715002682,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",57,2022-09-26,2022-09-26,1,1,2.39979772608643,2.39979772608643,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",58,2022-12-19,2022-12-23,5,4,2.72197065600499,2.4419669794242,0,2022,FALSE,TRUE,FALSE,"Climate"
"Indaial",59,2023-02-01,2023-02-02,2,2,4.92532994695947,4.37508243718398,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",60,2023-02-07,2023-02-07,1,1,5.57139688456024,5.57139688456024,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",61,2023-02-28,2023-02-28,1,1,2.01751456020116,2.01751456020116,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",62,2023-08-05,2023-08-05,1,1,2.71582617456008,2.71582617456008,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",63,2023-08-31,2023-09-02,3,2,3.1921353815279,2.69094473894337,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",64,2023-09-22,2023-09-22,1,1,2.01606359030882,2.01606359030882,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",65,2023-09-27,2023-09-29,3,2,4.05008589983302,3.06658296405906,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",66,2023-10-07,2023-10-07,1,1,2.39108285348417,2.39108285348417,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",67,2023-11-24,2023-11-24,1,1,2.43654614749243,2.43654614749243,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",68,2023-12-02,2023-12-02,1,1,2.74540587849389,2.74540587849389,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",69,2023-12-15,2023-12-23,9,5,3.13196534295784,2.45488204758395,1,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",70,2023-12-27,2023-12-29,3,2,2.16335340239762,2.10045740118233,0,2023,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",71,2024-01-12,2024-01-12,1,1,2.19875921010021,2.19875921010021,0,2024,FALSE,TRUE,FALSE,"Climate"
"Indaial",72,2024-01-16,2024-01-16,1,1,6.27971344745137,6.27971344745137,1,2024,FALSE,TRUE,FALSE,"Climate"
"Indaial",73,2024-02-03,2024-02-03,1,1,2.08420431327071,2.08420431327071,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",74,2024-03-02,2024-03-02,1,1,2.31696442121991,2.31696442121991,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",75,2024-03-27,2024-03-28,2,2,2.67642607258862,2.45150071022861,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",76,2024-06-27,2024-06-27,1,1,6.19085979411705,6.19085979411705,1,2024,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",77,2024-09-30,2024-09-30,1,1,2.55881898471532,2.55881898471532,0,2024,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",78,2025-04-11,2025-04-11,1,1,5.65857089506166,5.65857089506166,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",79,2025-05-26,2025-05-26,1,1,4.68748861790977,4.68748861790977,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",80,2025-06-30,2025-06-30,1,1,2.40380211630856,2.40380211630856,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",81,2025-07-10,2025-07-10,1,1,2.81289638190281,2.81289638190281,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",82,2025-07-25,2025-07-28,4,2,3.36091373073088,3.25554038114392,1,2025,FALSE,FALSE,FALSE,"Unattributed"
"Indaial",83,2025-09-29,2025-09-30,2,2,2.16110585106754,2.12954884346211,0,2025,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",1,2018-01-05,2018-01-05,1,1,2.49750355097135,2.49750355097135,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",2,2018-04-18,2018-04-18,1,1,4.28260580751051,4.28260580751051,1,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",3,2018-11-23,2018-11-23,1,1,2.17871707576046,2.17871707576046,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",4,2018-12-23,2018-12-23,1,1,2.01772619854567,2.01772619854567,0,2018,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",5,2019-09-07,2019-09-07,1,1,2.76555476293798,2.76555476293798,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",6,2019-11-29,2019-11-30,2,2,3.5273023002234,2.76857084197111,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",7,2019-12-22,2019-12-24,3,3,3.17409061006874,2.63811790929164,1,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",8,2019-12-30,2019-12-30,1,1,2.69155249665135,2.69155249665135,0,2019,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",9,2020-03-17,2020-03-18,2,2,3.6030724428844,3.52552614836392,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",10,2020-08-06,2020-08-10,5,3,4.77654125436631,4.08566239252346,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",11,2020-10-27,2020-10-27,1,1,4.52126008849402,4.52126008849402,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",12,2020-11-03,2020-11-03,1,1,3.94632845612764,3.94632845612764,1,2020,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",13,2020-11-27,2020-11-27,1,1,3.11134819222351,3.11134819222351,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",14,2020-12-01,2020-12-01,1,1,3.88793520251414,3.88793520251414,1,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",15,2020-12-20,2020-12-24,5,4,3.20426778084102,2.62735217970502,1,2020,TRUE,TRUE,FALSE,"Climate"
"Itajaí",16,2020-12-30,2020-12-31,2,2,2.79648505108968,2.43201865677774,0,2020,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",17,2021-01-14,2021-01-14,1,1,4.56425440312205,4.56425440312205,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",18,2021-03-11,2021-03-11,1,1,4.53872015716436,4.53872015716436,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",19,2021-04-01,2021-04-01,1,1,2.38628650287861,2.38628650287861,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",20,2021-08-07,2021-08-07,1,1,2.00907030463492,2.00907030463492,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",21,2021-08-26,2021-08-29,4,2,5.85008055046404,5.34456964150008,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",22,2021-09-04,2021-09-04,1,1,2.33311884702816,2.33311884702816,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",23,2021-10-02,2021-10-02,1,1,2.67812169633057,2.67812169633057,0,2021,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",24,2021-11-26,2021-11-26,1,1,3.5765061589006,3.5765061589006,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",25,2021-12-22,2021-12-24,3,3,3.25096013897348,2.68916298331994,1,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",26,2021-12-30,2021-12-30,1,1,2.81737034051184,2.81737034051184,0,2021,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",27,2022-03-05,2022-03-05,1,1,2.18210631771595,2.18210631771595,0,2022,TRUE,FALSE,FALSE,"Pandemic"
"Itajaí",28,2022-04-02,2022-04-02,1,1,2.12267477978219,2.12267477978219,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",29,2022-04-12,2022-04-12,1,1,2.67256073171142,2.67256073171142,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",30,2022-05-07,2022-05-07,1,1,2.37757602291652,2.37757602291652,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",31,2022-09-09,2022-09-09,1,1,2.26573992998152,2.26573992998152,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",32,2022-10-01,2022-10-01,1,1,3.40774673396263,3.40774673396263,1,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",33,2022-11-05,2022-11-05,1,1,2.17050868003263,2.17050868003263,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",34,2022-11-25,2022-11-25,1,1,2.63709325755809,2.63709325755809,0,2022,FALSE,FALSE,FALSE,"Unattributed"
"Itajaí",35,2022-12-03,2022-12-03,1,1,2.16423321370723,2.16423321370723,0,2022,FALSE,TRUE,FALSE,"Climate"
"Itajaí",36,2022-12-21,2022-12-23,3,3,3.31855697291452,2.86996508610761,1,2022,FALSE,TRUE,FALSE,"Climate"
"Itajaí",37,2022-12-30,2022-12-30,1,1,2.75452245027923,2.75452245027923,0,2022,FALSE,FALSE,FALSE,"Unattributed"
